t_s,mode,x_bridge,v_bridge,v_ref_bridge,v_cmd_bridge,F_bridge,x_trolley,v_trolley,v_ref_trolley,v_cmd_trolley,F_trolley,x_hoist,v_hoist,v_ref_hoist,L_current,theta_x_deg,theta_x_dot,theta_x_raw_deg,theta_z_deg,theta_z_dot,theta_z_raw_deg,loop_ms
0.6076,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.0405,-0.0880,-1.0405,1.1059,0.1170,1.1059,4.36
0.6136,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.0518,-0.0887,-1.0518,1.1217,0.1177,1.1217,5.29
0.6182,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.0663,-0.0947,-1.0663,0.9172,0.0693,0.9172,4.46
0.6246,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.0771,-0.0932,-1.0771,0.9401,0.0801,0.9401,5.79
0.6291,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.0849,-0.0918,-1.0849,0.9618,0.0872,0.9618,4.36
0.6349,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.0934,-0.0906,-1.0934,0.9787,0.0912,0.9787,5.05
0.6399,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.1022,-0.0901,-1.1022,0.9894,0.0927,0.9894,4.92
0.6470,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.1122,-0.0894,-1.1122,1.0010,0.0928,1.0010,6.82
0.6527,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.1202,-0.0890,-1.1202,1.0124,0.0918,1.0124,5.61
0.6591,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.1245,-0.0886,-1.1245,1.0177,0.0892,1.0177,6.26
0.6643,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.1277,-0.0881,-1.1277,1.0255,0.0860,1.0255,5.04
0.6695,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.1306,-0.0877,-1.1306,1.0287,0.0823,1.0287,5.16
0.6743,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.1338,-0.0870,-1.1338,1.0347,0.0777,1.0347,4.72
0.6805,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.1350,-0.0859,-1.1350,1.0382,0.0730,1.0382,5.60
0.6850,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.1309,-0.0852,-1.1309,1.0390,0.0679,1.0390,4.39
0.6900,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.1314,-0.0844,-1.1314,1.0333,0.0628,1.0333,4.34
0.6954,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.1307,-0.0833,-1.1307,1.0326,0.0571,1.0326,4.57
0.7004,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.1302,-0.0821,-1.1302,1.0299,0.0513,1.0299,4.40
0.7054,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.1298,-0.0808,-1.1298,1.0222,0.0454,1.0222,4.25
0.7108,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.1261,-0.0794,-1.1261,1.0099,0.0408,1.0099,4.57
0.7156,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.1232,-0.0782,-1.1232,0.9966,0.0371,0.9966,4.25
0.7208,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.1237,-0.0769,-1.1237,0.9887,0.0341,0.9887,4.36
0.7259,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.1217,-0.0752,-1.1217,0.9772,0.0317,0.9772,4.32
0.7317,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.1189,-0.0734,-1.1189,0.9688,0.0298,0.9688,4.93
0.7361,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.1169,-0.0717,-1.1169,0.9566,0.0284,0.9566,4.30
0.7412,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.1105,-0.0701,-1.1105,0.9462,0.0277,0.9462,4.25
0.7464,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.1024,-0.0685,-1.1024,0.9389,0.0279,0.9389,4.31
0.7514,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.0960,-0.0670,-1.0960,0.9310,0.0284,0.9310,4.23
0.7565,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.0912,-0.0656,-1.0912,0.9234,0.0288,0.9234,4.23
0.7618,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.0867,-0.0647,-1.0867,0.9139,0.0287,0.9139,4.32
0.7668,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.0846,-0.0641,-1.0846,0.9006,0.0286,0.9006,4.29
0.7719,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.0842,-0.0636,-1.0842,0.8886,0.0284,0.8886,4.25
0.7774,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.0816,-0.0631,-1.0816,0.8760,0.0277,0.8760,4.49
0.7823,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.0759,-0.0624,-1.0759,0.8621,0.0270,0.8621,4.31
0.7874,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.0709,-0.0617,-1.0709,0.8488,0.0265,0.8488,4.27
0.7926,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.0640,-0.0612,-1.0640,0.8303,0.0262,0.8303,4.29
0.7976,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.0602,-0.0606,-1.0602,0.8187,0.0259,0.8187,4.21
0.8028,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.0499,-0.0602,-1.0499,0.8084,0.0256,0.8084,4.31
0.8080,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.0434,-0.0598,-1.0434,0.7963,0.0255,0.7963,4.40
0.8131,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.0366,-0.0594,-1.0366,0.7828,0.0253,0.7828,4.38
0.8182,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.0290,-0.0589,-1.0290,0.7741,0.0248,0.7741,4.40
0.8233,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.0177,-0.0582,-1.0177,0.7612,0.0239,0.7612,4.32
0.8286,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-1.0077,-0.0575,-1.0077,0.7474,0.0232,0.7474,4.45
0.8336,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9940,-0.0570,-0.9940,0.7336,0.0228,0.7336,4.32
0.8388,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9808,-0.0561,-0.9808,0.7191,0.0229,0.7191,4.40
0.8438,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9711,-0.0554,-0.9711,0.7048,0.0238,0.7048,4.25
0.8490,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9603,-0.0547,-0.9603,0.6906,0.0252,0.6906,4.31
0.8540,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9492,-0.0537,-0.9492,0.6795,0.0267,0.6795,4.28
0.8591,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9355,-0.0529,-0.9355,0.6686,0.0288,0.6686,4.24
0.8642,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9239,-0.0519,-0.9239,0.6615,0.0312,0.6615,4.23
0.8694,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9124,-0.0505,-0.9124,0.6559,0.0353,0.6559,4.26
0.8746,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.8970,-0.0490,-0.8970,0.6516,0.0387,0.6516,4.34
0.8796,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.8849,-0.0474,-0.8849,0.6505,0.0417,0.6505,4.30
0.8847,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.8705,-0.0458,-0.8705,0.6490,0.0441,0.6490,4.29
0.8899,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.8564,-0.0444,-0.8564,0.6501,0.0465,0.6501,4.28
0.8949,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.8424,-0.0430,-0.8424,0.6488,0.0492,0.6488,4.23
0.9016,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.8297,-0.0416,-0.8297,0.6530,0.0521,0.6530,5.81
0.9064,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.8151,-0.0399,-0.8151,0.6535,0.0546,0.6535,4.70
0.9112,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.8003,-0.0378,-0.8003,0.6531,0.0566,0.6531,4.32
0.9182,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.7834,-0.0356,-0.7834,0.6536,0.0583,0.6536,6.21
0.9228,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.7679,-0.0336,-0.7679,0.6545,0.0601,0.6545,4.52
0.9288,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.7563,-0.0315,-0.7563,0.6628,0.0631,0.6628,5.37
0.9334,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.7437,-0.0290,-0.7437,0.6699,0.0656,0.6699,4.50
0.9384,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.7303,-0.0263,-0.7303,0.6748,0.0671,0.6748,4.35
0.9435,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.7176,-0.0237,-0.7176,0.6791,0.0680,0.6791,4.33
0.9486,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.7040,-0.0218,-0.7040,0.6843,0.0683,0.6843,4.34
0.9537,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.6907,-0.0194,-0.6907,0.6937,0.0681,0.6937,4.29
0.9589,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.6747,-0.0170,-0.6747,0.6999,0.0677,0.6999,4.41
0.9639,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.6587,-0.0147,-0.6587,0.7092,0.0675,0.7092,4.31
0.9691,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.6427,-0.0123,-0.6427,0.7186,0.0675,0.7186,4.41
0.9743,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.6270,-0.0098,-0.6270,0.7223,0.0677,0.7223,4.40
0.9793,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.6156,-0.0075,-0.6156,0.7253,0.0676,0.7253,4.33
0.9844,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.6054,-0.0051,-0.6054,0.7294,0.0670,0.7294,4.35
0.9895,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.5919,-0.0029,-0.5919,0.7311,0.0662,0.7311,4.33
0.9946,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.5832,-0.0011,-0.5832,0.7325,0.0653,0.7325,4.30
1.0000,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.5706,0.0005,-0.5706,0.7368,0.0643,0.7368,4.46
1.0050,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.5584,0.0022,-0.5584,0.7440,0.0628,0.7440,4.40
1.0102,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.5442,0.0038,-0.5442,0.7466,0.0607,0.7466,4.47
1.0152,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.5301,0.0055,-0.5301,0.7473,0.0577,0.7473,4.33
1.0204,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.5155,0.0075,-0.5155,0.7456,0.0543,0.7456,4.39
1.0255,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.5002,0.0091,-0.5002,0.7427,0.0506,0.7427,4.36
1.0305,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.4872,0.0105,-0.4872,0.7390,0.0471,0.7390,4.26
1.0360,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.4747,0.0118,-0.4747,0.7347,0.0436,0.7347,4.42
1.0412,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.4639,0.0132,-0.4639,0.7339,0.0387,0.7339,4.48
1.0462,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.4512,0.0141,-0.4512,0.7273,0.0342,0.7273,4.38
1.0513,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.4399,0.0147,-0.4399,0.7224,0.0302,0.7224,4.37
1.0565,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.4283,0.0150,-0.4283,0.7204,0.0266,0.7204,4.39
1.0615,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.4125,0.0153,-0.4125,0.7146,0.0227,0.7146,4.35
1.0666,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.4000,0.0155,-0.4000,0.7066,0.0189,0.7066,4.32
1.0718,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3897,0.6974,0.0148,0.6974,4.30
1.0769,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3816,0.6848,0.0103,0.6848,4.31
1.0822,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3749,0.6714,0.0057,0.6714,4.44
1.0873,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3670,0.6602,0.0012,0.6602,4.48
1.0925,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3627,0.6451,-0.0030,0.6451,4.53
1.0975,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3532,0.6302,-0.0065,0.6302,4.34
1.1026,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3470,0.6193,-0.0092,0.6193,4.40
1.1078,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3403,0.6060,-0.0113,0.6060,4.35
1.1129,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3383,0.5914,-0.0131,0.5914,4.33
1.1181,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3394,0.5734,-0.0143,0.5734,4.37
1.1231,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3370,0.5623,-0.0154,0.5623,4.33
1.1283,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3336,0.5463,-0.0164,0.5463,4.32
1.1334,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3330,0.5287,-0.0177,0.5287,4.35
1.1385,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3318,0.5114,-0.0194,0.5114,4.29
1.1436,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3331,0.4963,-0.0215,0.4963,4.33
1.1488,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3336,0.4793,-0.0237,0.4793,4.41
1.1539,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3329,0.4619,-0.0263,0.4619,4.36
1.1602,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3340,0.4414,-0.0285,0.4414,5.54
1.1650,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3358,0.4199,-0.0307,0.4199,4.70
1.1699,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3371,0.0000,0.0000,0.3951,4.46
1.1769,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3352,0.0000,0.0000,0.3742,6.21
1.1833,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3335,0.0000,0.0000,0.3545,6.31
1.1904,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3321,0.0000,0.0000,0.3306,7.06
1.1957,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3283,0.0000,0.0000,0.3075,5.18
1.2004,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3274,0.0000,0.0000,0.2870,4.66
1.2064,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3265,0.0000,0.0000,0.2636,5.29
1.2114,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3246,0.0000,0.0000,0.2389,4.88
1.2161,DISABLED,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3205,0.0000,0.0000,0.2128,4.49
